Gen 1268:    maxUtil = 714.1    aveUtil = 669.752
Gen 1269:    maxUtil = 714.1    aveUtil = 669.797
Gen 1270:    maxUtil = 715.9    aveUtil = 672.209
Gen 1271:    maxUtil = 715.9    aveUtil = 671.25
Gen 1272:    maxUtil = 715.9    aveUtil = 671.812
Gen 1273:    maxUtil = 715.9    aveUtil = 671.241
Gen 1274:    maxUtil = 715.9    aveUtil = 667.326
Gen 1275:    maxUtil = 715.9    aveUtil = 667.324
Gen 1276:    maxUtil = 715.9    aveUtil = 668.733
Gen 1277:    maxUtil = 715.9    aveUtil = 668.008
Gen 1278:    maxUtil = 715.9    aveUtil = 666.387
Gen 1279:    maxUtil = 715.9    aveUtil = 668.355
Gen 1280:    maxUtil = 715.9    aveUtil = 668.42
Gen 1281:    maxUtil = 715.9    aveUtil = 671.809
Gen 1282:    maxUtil = 715.9    aveUtil = 667.225
Gen 1283:    maxUtil = 715.9    aveUtil = 667.844
Gen 1284:    maxUtil = 715.9    aveUtil = 672.751
Gen 1285:    maxUtil = 715.9    aveUtil = 667.848
Gen 1286:    maxUtil = 715.9    aveUtil = 668.727
Gen 1287:    maxUtil = 715.9    aveUtil = 668.615
Gen 1288:    maxUtil = 715.9    aveUtil = 668.176
Gen 1289:    maxUtil = 715.9    aveUtil = 664.459
Gen 1290:    maxUtil = 715.9    aveUtil = 665.305
Gen 1291:    maxUtil = 715.9    aveUtil = 669.443
Gen 1292:    maxUtil = 715.9    aveUtil = 668.007
Gen 1293:    maxUtil = 715.9    aveUtil = 671.491
Gen 1294:    maxUtil = 715.9    aveUtil = 671.896
Gen 1295:    maxUtil = 715.9    aveUtil = 671.115
Gen 1296:    maxUtil = 715.9    aveUtil = 672.118
Gen 1297:    maxUtil = 715.9    aveUtil = 671.536
Gen 1298:    maxUtil = 715.9    aveUtil = 665.73
Gen 1299:    maxUtil = 715.9    aveUtil = 669.935
Gen 1300:    maxUtil = 715.9    aveUtil = 665.569
Gen 1301:    maxUtil = 715.9    aveUtil = 671.868
Gen 1302:    maxUtil = 715.9    aveUtil = 667.749
Gen 1303:    maxUtil = 715.9    aveUtil = 669.615
Gen 1304:    maxUtil = 715.9    aveUtil = 665.397
Gen 1305:    maxUtil = 715.9    aveUtil = 664.226
Gen 1306:    maxUtil = 715.9    aveUtil = 664.991
Gen 1307:    maxUtil = 715.9    aveUtil = 668.224
Gen 1308:    maxUtil = 715.9    aveUtil = 665.766
Gen 1309:    maxUtil = 715.9    aveUtil = 668.651
Gen 1310:    maxUtil = 715.9    aveUtil = 670.293
Gen 1311:    maxUtil = 715.9    aveUtil = 670.795
Gen 1312:    maxUtil = 715.9    aveUtil = 668.584
Gen 1313:    maxUtil = 715.9    aveUtil = 664.876
Gen 1314:    maxUtil = 715.9    aveUtil = 663.52
Gen 1315:    maxUtil = 715.9    aveUtil = 666.992
Gen 1316:    maxUtil = 715.9    aveUtil = 669.12
Gen 1317:    maxUtil = 715.9    aveUtil = 667.972
Gen 1318:    maxUtil = 715.9    aveUtil = 670.507
Gen 1319:    maxUtil = 715.9    aveUtil = 672.264
Gen 1320:    maxUtil = 715.9    aveUtil = 669.764
Gen 1321:    maxUtil = 717.1    aveUtil = 671.594
Gen 1322:    maxUtil = 717.1    aveUtil = 666.895
Gen 1323:    maxUtil = 717.1    aveUtil = 669.827
Gen 1324:    maxUtil = 718.3    aveUtil = 669.786
Gen 1325:    maxUtil = 718.3    aveUtil = 672.397
Gen 1326:    maxUtil = 718.3    aveUtil = 669.265
Gen 1327:    maxUtil = 718.3    aveUtil = 668.824
Gen 1328:    maxUtil = 718.3    aveUtil = 670.089
Gen 1329:    maxUtil = 718.3    aveUtil = 671.098
Gen 1330:    maxUtil = 718.3    aveUtil = 669.674
Gen 1331:    maxUtil = 718.3    aveUtil = 670.406
Gen 1332:    maxUtil = 718.3    aveUtil = 673.169
Gen 1333:    maxUtil = 718.3    aveUtil = 667.104
Gen 1334:    maxUtil = 718.3    aveUtil = 669.089
Gen 1335:    maxUtil = 718.3    aveUtil = 669.383
Gen 1336:    maxUtil = 719.0    aveUtil = 671.026
Gen 1337:    maxUtil = 719.0    aveUtil = 671.043
Gen 1338:    maxUtil = 719.0    aveUtil = 666.335
Gen 1339:    maxUtil = 719.0    aveUtil = 667.434
Gen 1340:    maxUtil = 719.0    aveUtil = 667.823
Gen 1341:    maxUtil = 719.0    aveUtil = 668.852
Gen 1342:    maxUtil = 719.0    aveUtil = 665.461
Gen 1343:    maxUtil = 719.0    aveUtil = 669.26
Gen 1344:    maxUtil = 719.0    aveUtil = 670.011
Gen 1345:    maxUtil = 719.0    aveUtil = 669.717
Gen 1346:    maxUtil = 719.0    aveUtil = 669.059
Gen 1347:    maxUtil = 719.0    aveUtil = 660.494
Gen 1348:    maxUtil = 719.0    aveUtil = 667.288
Gen 1349:    maxUtil = 719.0    aveUtil = 663.894
Gen 1350:    maxUtil = 719.0    aveUtil = 661.603
Gen 1351:    maxUtil = 719.0    aveUtil = 663.956
Gen 1352:    maxUtil = 719.0    aveUtil = 662.811
Gen 1353:    maxUtil = 719.0    aveUtil = 664.573
Gen 1354:    maxUtil = 719.0    aveUtil = 664.509
Gen 1355:    maxUtil = 719.0    aveUtil = 667.645
Gen 1356:    maxUtil = 719.0    aveUtil = 667.403
Gen 1357:    maxUtil = 719.0    aveUtil = 667.721
Gen 1358:    maxUtil = 719.0    aveUtil = 667.553
Gen 1359:    maxUtil = 719.0    aveUtil = 666.713
Gen 1360:    maxUtil = 719.0    aveUtil = 669.89
Gen 1361:    maxUtil = 719.0    aveUtil = 667.725
Gen 1362:    maxUtil = 719.0    aveUtil = 667.668
Gen 1363:    maxUtil = 719.0    aveUtil = 669.681
Gen 1364:    maxUtil = 719.0    aveUtil = 665.624
Gen 1365:    maxUtil = 719.0    aveUtil = 664.943
Gen 1366:    maxUtil = 719.0    aveUtil = 665.478
Gen 1367:    maxUtil = 719.0    aveUtil = 670.774
Gen 1368:    maxUtil = 719.0    aveUtil = 668.675
Gen 1369:    maxUtil = 719.0    aveUtil = 668.963
Gen 1370:    maxUtil = 719.0    aveUtil = 667.286
Gen 1371:    maxUtil = 719.0    aveUtil = 667.138
Gen 1372:    maxUtil = 719.0    aveUtil = 663.994
Gen 1373:    maxUtil = 719.0    aveUtil = 660.518
Gen 1374:    maxUtil = 719.0    aveUtil = 664.577
Gen 1375:    maxUtil = 719.0    aveUtil = 664.995
Gen 1376:    maxUtil = 719.0    aveUtil = 665.061
Gen 1377:    maxUtil = 719.0    aveUtil = 668.129
Gen 1378:    maxUtil = 719.0    aveUtil = 667.695
Gen 1379:    maxUtil = 719.0    aveUtil = 668.814
Gen 1380:    maxUtil = 719.0    aveUtil = 668.727
Gen 1381:    maxUtil = 719.0    aveUtil = 667.102
Gen 1382:    maxUtil = 719.0    aveUtil = 665.933
Gen 1383:    maxUtil = 719.0    aveUtil = 665.823
Gen 1384:    maxUtil = 719.0    aveUtil = 668.09
Gen 1385:    maxUtil = 719.0    aveUtil = 666.259
Gen 1386:    maxUtil = 719.0    aveUtil = 664.764
Gen 1387:    maxUtil = 719.0    aveUtil = 663.881
Gen 1388:    maxUtil = 719.0    aveUtil = 667.919
Gen 1389:    maxUtil = 719.0    aveUtil = 665.203
Gen 1390:    maxUtil = 719.0    aveUtil = 666.199
Gen 1391:    maxUtil = 719.0    aveUtil = 669.879
Gen 1392:    maxUtil = 719.0    aveUtil = 669.407
Gen 1393:    maxUtil = 719.0    aveUtil = 668.028
Gen 1394:    maxUtil = 719.0    aveUtil = 667.685
Gen 1395:    maxUtil = 719.0    aveUtil = 668.172
Gen 1396:    maxUtil = 719.0    aveUtil = 668.264
Gen 1397:    maxUtil = 719.0    aveUtil = 671.313
Gen 1398:    maxUtil = 719.0    aveUtil = 670.958
Gen 1399:    maxUtil = 719.0    aveUtil = 667.177
Gen 1400:    maxUtil = 719.0    aveUtil = 665.033
Gen 1401:    maxUtil = 719.0    aveUtil = 670.304
Gen 1402:    maxUtil = 719.0    aveUtil = 669.347
Gen 1403:    maxUtil = 719.0    aveUtil = 668.419
Gen 1404:    maxUtil = 719.0    aveUtil = 670.072
Gen 1405:    maxUtil = 719.0    aveUtil = 671.685
Gen 1406:    maxUtil = 719.0    aveUtil = 673.801
Gen 1407:    maxUtil = 719.0    aveUtil = 670.658
Gen 1408:    maxUtil = 719.0    aveUtil = 667.652
Gen 1409:    maxUtil = 719.0    aveUtil = 671.557
Gen 1410:    maxUtil = 719.0    aveUtil = 667.416
Gen 1411:    maxUtil = 719.0    aveUtil = 672.094
Gen 1412:    maxUtil = 719.0    aveUtil = 665.507
Gen 1413:    maxUtil = 719.0    aveUtil = 672.191
Gen 1414:    maxUtil = 719.0    aveUtil = 671.366
Gen 1415:    maxUtil = 719.0    aveUtil = 672.123
Gen 1416:    maxUtil = 719.0    aveUtil = 665.78
Gen 1417:    maxUtil = 719.0    aveUtil = 669.848
Gen 1418:    maxUtil = 719.0    aveUtil = 668.842
Gen 1419:    maxUtil = 719.0    aveUtil = 668.079
Gen 1420:    maxUtil = 719.0    aveUtil = 667.962
Gen 1421:    maxUtil = 719.0    aveUtil = 668.11
Gen 1422:    maxUtil = 719.0    aveUtil = 670.281
Gen 1423:    maxUtil = 719.0    aveUtil = 671.059
Gen 1424:    maxUtil = 719.0    aveUtil = 667.611
Gen 1425:    maxUtil = 719.0    aveUtil = 666.778
Gen 1426:    maxUtil = 719.0    aveUtil = 672.171
Gen 1427:    maxUtil = 719.0    aveUtil = 669.109
Gen 1428:    maxUtil = 719.0    aveUtil = 664.302
Gen 1429:    maxUtil = 719.0    aveUtil = 667.083
Gen 1430:    maxUtil = 719.0    aveUtil = 668.466
Gen 1431:    maxUtil = 719.0    aveUtil = 670.969
Gen 1432:    maxUtil = 719.0    aveUtil = 673.512
Gen 1433:    maxUtil = 719.0    aveUtil = 668.188
Gen 1434:    maxUtil = 719.0    aveUtil = 671.322
Gen 1435:    maxUtil = 719.0    aveUtil = 669.429
Gen 1436:    maxUtil = 719.0    aveUtil = 670.778
Gen 1437:    maxUtil = 719.0    aveUtil = 671.956
Gen 1438:    maxUtil = 719.0    aveUtil = 671.054
Gen 1439:    maxUtil = 719.0    aveUtil = 667.103
Gen 1440:    maxUtil = 719.0    aveUtil = 662.493
Gen 1441:    maxUtil = 719.0    aveUtil = 665.842
Gen 1442:    maxUtil = 719.0    aveUtil = 663.123
Gen 1443:    maxUtil = 719.0    aveUtil = 663.233
Gen 1444:    maxUtil = 719.0    aveUtil = 662.019
Gen 1445:    maxUtil = 719.0    aveUtil = 667.443
Gen 1446:    maxUtil = 719.0    aveUtil = 669.255
Gen 1447:    maxUtil = 719.0    aveUtil = 665.599
Gen 1448:    maxUtil = 719.0    aveUtil = 664.337
Gen 1449:    maxUtil = 719.0    aveUtil = 656.672
Gen 1450:    maxUtil = 719.0    aveUtil = 662.383
Gen 1451:    maxUtil = 719.0    aveUtil = 662.316
Gen 1452:    maxUtil = 719.0    aveUtil = 668.008
Gen 1453:    maxUtil = 719.0    aveUtil = 665.93
Gen 1454:    maxUtil = 719.0    aveUtil = 666.758
Gen 1455:    maxUtil = 719.0    aveUtil = 662.487
Gen 1456:    maxUtil = 719.0    aveUtil = 665.061
Gen 1457:    maxUtil = 719.0    aveUtil = 666.675
Gen 1458:    maxUtil = 719.0    aveUtil = 667.104
Gen 1459:    maxUtil = 719.0    aveUtil = 661.27
Gen 1460:    maxUtil = 719.0    aveUtil = 665.667
Gen 1461:    maxUtil = 719.0    aveUtil = 663.188
Gen 1462:    maxUtil = 719.0    aveUtil = 667.482
Gen 1463:    maxUtil = 719.0    aveUtil = 665.42
Gen 1464:    maxUtil = 719.0    aveUtil = 661.801
Gen 1465:    maxUtil = 719.0    aveUtil = 664.999
Gen 1466:    maxUtil = 719.0    aveUtil = 664.309
Gen 1467:    maxUtil = 719.0    aveUtil = 666.081
Gen 1468:    maxUtil = 719.0    aveUtil = 662.365
Gen 1469:    maxUtil = 719.0    aveUtil = 666.622
Gen 1470:    maxUtil = 719.0    aveUtil = 666.691
Gen 1471:    maxUtil = 719.0    aveUtil = 669.524
Gen 1472:    maxUtil = 719.0    aveUtil = 667.593
Gen 1473:    maxUtil = 719.0    aveUtil = 667.807
Gen 1474:    maxUtil = 719.0    aveUtil = 667.689
Gen 1475:    maxUtil = 719.0    aveUtil = 666.584
Gen 1476:    maxUtil = 719.0    aveUtil = 663.418
Gen 1477:    maxUtil = 719.0    aveUtil = 661.324
Gen 1478:    maxUtil = 719.0    aveUtil = 661.781
Gen 1479:    maxUtil = 719.0    aveUtil = 663.679
Gen 1480:    maxUtil = 719.0    aveUtil = 663.058
Gen 1481:    maxUtil = 719.0    aveUtil = 665.242
Gen 1482:    maxUtil = 719.0    aveUtil = 667.089
Gen 1483:    maxUtil = 719.0    aveUtil = 667.368
Gen 1484:    maxUtil = 719.0    aveUtil = 667.467
Gen 1485:    maxUtil = 719.0    aveUtil = 666.236
Gen 1486:    maxUtil = 719.0    aveUtil = 668.746
Gen 1487:    maxUtil = 719.0    aveUtil = 666.155
Gen 1488:    maxUtil = 719.0    aveUtil = 665.332
Gen 1489:    maxUtil = 719.0    aveUtil = 666.768
Gen 1490:    maxUtil = 719.0    aveUtil = 668.675
Gen 1491:    maxUtil = 719.0    aveUtil = 662.08
Gen 1492:    maxUtil = 719.0    aveUtil = 667.027
Gen 1493:    maxUtil = 719.0    aveUtil = 665.508
Gen 1494:    maxUtil = 719.0    aveUtil = 664.289
Gen 1495:    maxUtil = 719.0    aveUtil = 664.004
Gen 1496:    maxUtil = 719.0    aveUtil = 659.445
Gen 1497:    maxUtil = 719.0    aveUtil = 662.756
Gen 1498:    maxUtil = 719.0    aveUtil = 667.016
Gen 1499:    maxUtil = 719.0    aveUtil = 666.201
Gen 1500:    maxUtil = 719.0    aveUtil = 665.771
Gen 1501:    maxUtil = 719.0    aveUtil = 665.879
Gen 1502:    maxUtil = 719.0    aveUtil = 669.483
Gen 1503:    maxUtil = 719.0    aveUtil = 663.624
Gen 1504:    maxUtil = 719.0    aveUtil = 662.549
Gen 1505:    maxUtil = 719.0    aveUtil = 658.612
Gen 1506:    maxUtil = 719.0    aveUtil = 666.173
Gen 1507:    maxUtil = 719.0    aveUtil = 666.371
Gen 1508:    maxUtil = 719.0    aveUtil = 666.894
Gen 1509:    maxUtil = 719.0    aveUtil = 668.1
Gen 1510:    maxUtil = 719.0    aveUtil = 666.653
Gen 1511:    maxUtil = 719.0    aveUtil = 672.431
Gen 1512:    maxUtil = 719.0    aveUtil = 674.257
Gen 1513:    maxUtil = 719.0    aveUtil = 670.36
Gen 1514:    maxUtil = 719.0    aveUtil = 671.095
Gen 1515:    maxUtil = 719.0    aveUtil = 672.153
Gen 1516:    maxUtil = 719.0    aveUtil = 672.353
Gen 1517:    maxUtil = 719.0    aveUtil = 670.414
Gen 1518:    maxUtil = 719.0    aveUtil = 671.528
Gen 1519:    maxUtil = 719.0    aveUtil = 668.246
Gen 1520:    maxUtil = 719.0    aveUtil = 669.661
Gen 1521:    maxUtil = 719.0    aveUtil = 667.833
Gen 1522:    maxUtil = 719.0    aveUtil = 667.037
Gen 1523:    maxUtil = 719.0    aveUtil = 667.506
Gen 1524:    maxUtil = 719.0    aveUtil = 668.82
Gen 1525:    maxUtil = 719.0    aveUtil = 669.363
Gen 1526:    maxUtil = 719.3    aveUtil = 668.212
Gen 1527:    maxUtil = 719.3    aveUtil = 669.42
Gen 1528:    maxUtil = 719.3    aveUtil = 669.293
Gen 1529:    maxUtil = 719.3    aveUtil = 673.894
Gen 1530:    maxUtil = 719.3    aveUtil = 672.0
Gen 1531:    maxUtil = 719.3    aveUtil = 669.964
Gen 1532:    maxUtil = 719.3    aveUtil = 672.73
Gen 1533:    maxUtil = 719.3    aveUtil = 669.913
Gen 1534:    maxUtil = 719.3    aveUtil = 672.861
Gen 1535:    maxUtil = 719.3    aveUtil = 671.196
Gen 1536:    maxUtil = 719.3    aveUtil = 669.529
Gen 1537:    maxUtil = 719.3    aveUtil = 665.896
Gen 1538:    maxUtil = 719.3    aveUtil = 669.41
Gen 1539:    maxUtil = 719.3    aveUtil = 666.3
Gen 1540:    maxUtil = 719.3    aveUtil = 668.669
Gen 1541:    maxUtil = 719.3    aveUtil = 671.184
Gen 1542:    maxUtil = 719.3    aveUtil = 667.354
Gen 1543:    maxUtil = 719.3    aveUtil = 669.21
Gen 1544:    maxUtil = 719.3    aveUtil = 667.346
Gen 1545:    maxUtil = 719.3    aveUtil = 669.425
Gen 1546:    maxUtil = 719.3    aveUtil = 666.771
Gen 1547:    maxUtil = 719.3    aveUtil = 670.563
Gen 1548:    maxUtil = 719.3    aveUtil = 667.528
Gen 1549:    maxUtil = 719.3    aveUtil = 665.638
Gen 1550:    maxUtil = 719.3    aveUtil = 664.443
Gen 1551:    maxUtil = 719.3    aveUtil = 665.435
Gen 1552:    maxUtil = 719.3    aveUtil = 667.005
Gen 1553:    maxUtil = 719.3    aveUtil = 665.471
Gen 1554:    maxUtil = 719.3    aveUtil = 670.233
Gen 1555:    maxUtil = 719.3    aveUtil = 669.355
Gen 1556:    maxUtil = 719.3    aveUtil = 670.369
Gen 1557:    maxUtil = 719.3    aveUtil = 671.876
Gen 1558:    maxUtil = 719.3    aveUtil = 669.059
Gen 1559:    maxUtil = 719.3    aveUtil = 669.076
Gen 1560:    maxUtil = 719.3    aveUtil = 670.524
Gen 1561:    maxUtil = 719.3    aveUtil = 668.747
Gen 1562:    maxUtil = 719.3    aveUtil = 668.53
Gen 1563:    maxUtil = 719.3    aveUtil = 668.248
Gen 1564:    maxUtil = 719.3    aveUtil = 668.573
Gen 1565:    maxUtil = 719.3    aveUtil = 671.44
Gen 1566:    maxUtil = 719.3    aveUtil = 668.638
Gen 1567:    maxUtil = 719.3    aveUtil = 671.392
Gen 1568:    maxUtil = 719.3    aveUtil = 666.713
Gen 1569:    maxUtil = 719.3    aveUtil = 672.713
Gen 1570:    maxUtil = 719.3    aveUtil = 670.829
Gen 1571:    maxUtil = 719.3    aveUtil = 671.475
Gen 1572:    maxUtil = 719.3    aveUtil = 675.049
Gen 1573:    maxUtil = 719.3    aveUtil = 671.515
Gen 1574:    maxUtil = 719.3    aveUtil = 668.317
Gen 1575:    maxUtil = 719.3    aveUtil = 669.107
Gen 1576:    maxUtil = 719.3    aveUtil = 671.222
Gen 1577:    maxUtil = 719.3    aveUtil = 676.49
Gen 1578:    maxUtil = 719.3    aveUtil = 676.709
Gen 1579:    maxUtil = 719.3    aveUtil = 672.18
Gen 1580:    maxUtil = 719.3    aveUtil = 673.586
Gen 1581:    maxUtil = 719.3    aveUtil = 670.275
Gen 1582:    maxUtil = 719.3    aveUtil = 673.336
Gen 1583:    maxUtil = 719.3    aveUtil = 673.253
Gen 1584:    maxUtil = 719.3    aveUtil = 669.344
Gen 1585:    maxUtil = 719.3    aveUtil = 670.829
Gen 1586:    maxUtil = 719.3    aveUtil = 672.56
Gen 1587:    maxUtil = 719.3    aveUtil = 668.901
Gen 1588:    maxUtil = 719.3    aveUtil = 667.78
Gen 1589:    maxUtil = 719.3    aveUtil = 670.43
Gen 1590:    maxUtil = 719.3    aveUtil = 670.195
Gen 1591:    maxUtil = 719.3    aveUtil = 671.217
Gen 1592:    maxUtil = 719.3    aveUtil = 671.108
Gen 1593:    maxUtil = 719.3    aveUtil = 672.773
Gen 1594:    maxUtil = 719.3    aveUtil = 674.06
Gen 1595:    maxUtil = 719.3    aveUtil = 673.292
Gen 1596:    maxUtil = 719.3    aveUtil = 677.196
Gen 1597:    maxUtil = 720.7    aveUtil = 675.163
Gen 1598:    maxUtil = 720.7    aveUtil = 673.294
Gen 1599:    maxUtil = 720.7    aveUtil = 674.924
Gen 1600:    maxUtil = 720.7    aveUtil = 674.888
Gen 1601:    maxUtil = 720.7    aveUtil = 676.203
Gen 1602:    maxUtil = 720.7    aveUtil = 675.109
Gen 1603:    maxUtil = 720.7    aveUtil = 672.782
Gen 1604:    maxUtil = 720.7    aveUtil = 671.683
Gen 1605:    maxUtil = 720.7    aveUtil = 670.592
Gen 1606:    maxUtil = 720.7    aveUtil = 674.675
Gen 1607:    maxUtil = 720.7    aveUtil = 670.39
Gen 1608:    maxUtil = 720.7    aveUtil = 672.888
Gen 1609:    maxUtil = 720.7    aveUtil = 674.697
Gen 1610:    maxUtil = 720.7    aveUtil = 669.154
Gen 1611:    maxUtil = 720.7    aveUtil = 672.53
Gen 1612:    maxUtil = 720.7    aveUtil = 674.771
Gen 1613:    maxUtil = 720.7    aveUtil = 670.195
Gen 1614:    maxUtil = 720.7    aveUtil = 673.585
Gen 1615:    maxUtil = 720.7    aveUtil = 672.093
Gen 1616:    maxUtil = 720.7    aveUtil = 669.248
Gen 1617:    maxUtil = 720.7    aveUtil = 670.166
Gen 1618:    maxUtil = 720.7    aveUtil = 670.151
Gen 1619:    maxUtil = 720.7    aveUtil = 667.136
Gen 1620:    maxUtil = 720.7    aveUtil = 669.119
Gen 1621:    maxUtil = 720.7    aveUtil = 673.512
Gen 1622:    maxUtil = 720.7    aveUtil = 671.888
Gen 1623:    maxUtil = 720.7    aveUtil = 672.661
Gen 1624:    maxUtil = 720.7    aveUtil = 671.607
Gen 1625:    maxUtil = 720.7    aveUtil = 669.266
Gen 1626:    maxUtil = 720.7    aveUtil = 667.96
Gen 1627:    maxUtil = 720.7    aveUtil = 670.085
Gen 1628:    maxUtil = 720.7    aveUtil = 673.446
Gen 1629:    maxUtil = 720.7    aveUtil = 670.399
Gen 1630:    maxUtil = 720.7    aveUtil = 669.78
Gen 1631:    maxUtil = 720.7    aveUtil = 670.713
Gen 1632:    maxUtil = 720.7    aveUtil = 675.357
Gen 1633:    maxUtil = 720.7    aveUtil = 675.397
Gen 1634:    maxUtil = 720.7    aveUtil = 671.207
Gen 1635:    maxUtil = 720.7    aveUtil = 671.8
Gen 1636:    maxUtil = 720.7    aveUtil = 670.798
Gen 1637:    maxUtil = 720.7    aveUtil = 673.429
Gen 1638:    maxUtil = 720.7    aveUtil = 672.53
Gen 1639:    maxUtil = 720.7    aveUtil = 667.29
Gen 1640:    maxUtil = 720.8    aveUtil = 670.807
Gen 1641:    maxUtil = 720.8    aveUtil = 670.88
Gen 1642:    maxUtil = 720.8    aveUtil = 669.026
Gen 1643:    maxUtil = 720.8    aveUtil = 671.638
Gen 1644:    maxUtil = 720.8    aveUtil = 674.76
Gen 1645:    maxUtil = 720.9    aveUtil = 674.293
Gen 1646:    maxUtil = 720.9    aveUtil = 673.218
Gen 1647:    maxUtil = 720.9    aveUtil = 669.894
Gen 1648:    maxUtil = 720.9    aveUtil = 673.439
Gen 1649:    maxUtil = 721.5    aveUtil = 671.588
Gen 1650:    maxUtil = 721.5    aveUtil = 672.71
Gen 1651:    maxUtil = 721.5    aveUtil = 673.468
Gen 1652:    maxUtil = 721.5    aveUtil = 673.08
Gen 1653:    maxUtil = 721.5    aveUtil = 673.759
Gen 1654:    maxUtil = 721.5    aveUtil = 672.078
Gen 1655:    maxUtil = 721.5    aveUtil = 675.107
Gen 1656:    maxUtil = 721.5    aveUtil = 673.672
Gen 1657:    maxUtil = 721.5    aveUtil = 677.228
Gen 1658:    maxUtil = 721.5    aveUtil = 676.365
Gen 1659:    maxUtil = 721.5    aveUtil = 674.43
Gen 1660:    maxUtil = 721.5    aveUtil = 674.294
Gen 1661:    maxUtil = 721.5    aveUtil = 673.104
Gen 1662:    maxUtil = 721.5    aveUtil = 670.811
Gen 1663:    maxUtil = 721.5    aveUtil = 671.89
Gen 1664:    maxUtil = 721.5    aveUtil = 674.859
Gen 1665:    maxUtil = 721.5    aveUtil = 674.284
Gen 1666:    maxUtil = 721.5    aveUtil = 674.009
Gen 1667:    maxUtil = 721.5    aveUtil = 675.346
Gen 1668:    maxUtil = 721.5    aveUtil = 670.119
Gen 1669:    maxUtil = 721.5    aveUtil = 673.438
Gen 1670:    maxUtil = 721.5    aveUtil = 671.674
Gen 1671:    maxUtil = 721.5    aveUtil = 671.827
Gen 1672:    maxUtil = 721.5    aveUtil = 670.664
Gen 1673:    maxUtil = 721.5    aveUtil = 672.776
Gen 1674:    maxUtil = 721.5    aveUtil = 673.891
Gen 1675:    maxUtil = 721.5    aveUtil = 672.021
Gen 1676:    maxUtil = 721.5    aveUtil = 674.829
Gen 1677:    maxUtil = 721.5    aveUtil = 673.84
Gen 1678:    maxUtil = 721.5    aveUtil = 672.429
Gen 1679:    maxUtil = 721.5    aveUtil = 676.496
Gen 1680:    maxUtil = 721.5    aveUtil = 672.366
Gen 1681:    maxUtil = 721.5    aveUtil = 671.743
Gen 1682:    maxUtil = 721.5    aveUtil = 670.801
Gen 1683:    maxUtil = 721.5    aveUtil = 668.575
Gen 1684:    maxUtil = 721.5    aveUtil = 668.951
Gen 1685:    maxUtil = 721.5    aveUtil = 673.089
Gen 1686:    maxUtil = 721.5    aveUtil = 665.953
Gen 1687:    maxUtil = 721.5    aveUtil = 668.255
Gen 1688:    maxUtil = 721.5    aveUtil = 670.96
Gen 1689:    maxUtil = 721.5    aveUtil = 672.482
Gen 1690:    maxUtil = 721.5    aveUtil = 670.806
Gen 1691:    maxUtil = 721.5    aveUtil = 669.678
Gen 1692:    maxUtil = 721.5    aveUtil = 670.731
Gen 1693:    maxUtil = 721.5    aveUtil = 675.768
Gen 1694:    maxUtil = 721.5    aveUtil = 670.85
Gen 1695:    maxUtil = 721.5    aveUtil = 674.422
Gen 1696:    maxUtil = 721.5    aveUtil = 676.348
Gen 1697:    maxUtil = 721.5    aveUtil = 672.736
Gen 1698:    maxUtil = 722.3    aveUtil = 672.709
Gen 1699:    maxUtil = 722.3    aveUtil = 673.353
Gen 1700:    maxUtil = 722.3    aveUtil = 671.915
Gen 1701:    maxUtil = 722.3    aveUtil = 676.285
Gen 1702:    maxUtil = 722.3    aveUtil = 675.514
Gen 1703:    maxUtil = 722.3    aveUtil = 679.053
Gen 1704:    maxUtil = 722.3    aveUtil = 674.67
Gen 1705:    maxUtil = 722.3    aveUtil = 670.605
Gen 1706:    maxUtil = 722.3    aveUtil = 675.963
Gen 1707:    maxUtil = 722.3    aveUtil = 674.225
Gen 1708:    maxUtil = 722.3    aveUtil = 670.84
Gen 1709:    maxUtil = 722.3    aveUtil = 676.672
Gen 1710:    maxUtil = 722.3    aveUtil = 677.818
Gen 1711:    maxUtil = 722.3    aveUtil = 675.112
Gen 1712:    maxUtil = 722.3    aveUtil = 673.455
Gen 1713:    maxUtil = 722.3    aveUtil = 673.832
Gen 1714:    maxUtil = 722.3    aveUtil = 669.699
Gen 1715:    maxUtil = 722.3    aveUtil = 674.534
Gen 1716:    maxUtil = 722.3    aveUtil = 671.655
Gen 1717:    maxUtil = 722.3    aveUtil = 668.611
Gen 1718:    maxUtil = 722.3    aveUtil = 675.48
Gen 1719:    maxUtil = 722.3    aveUtil = 675.436
Gen 1720:    maxUtil = 722.3    aveUtil = 671.729
Gen 1721:    maxUtil = 722.3    aveUtil = 673.3
Gen 1722:    maxUtil = 722.7    aveUtil = 673.906
Gen 1723:    maxUtil = 722.7    aveUtil = 672.871
Gen 1724:    maxUtil = 722.7    aveUtil = 671.032
Gen 1725:    maxUtil = 722.7    aveUtil = 669.014
Gen 1726:    maxUtil = 722.7    aveUtil = 676.421
Gen 1727:    maxUtil = 722.7    aveUtil = 673.166
Gen 1728:    maxUtil = 722.7    aveUtil = 676.639
Gen 1729:    maxUtil = 722.7    aveUtil = 675.431
Gen 1730:    maxUtil = 722.7    aveUtil = 675.3
Gen 1731:    maxUtil = 722.7    aveUtil = 678.275
Gen 1732:    maxUtil = 722.7    aveUtil = 674.519
Gen 1733:    maxUtil = 722.7    aveUtil = 675.527
